path,label,keep,group_id,sha256,phash,width,height,mode,format,bytes,fold
Potato___Late_blight/d80e59e3-a88d-4c32-8dd1-a23a6fed45ae___RS_LB 2846.JPG,Potato___Late_blight,True,1830,d730a90959d8217b4ba3ab8e2b4a37b74e1a760bf8f16b5f633e438f843809d6,ead2a5cb969c9194,256,256,RGB,JPEG,14843,2
Potato___Late_blight/d8580222-d6c2-4519-94f2-f59c2d613d8b___RS_LB 4158.JPG,Potato___Late_blight,True,1831,7da6fd3c7988d048f576dce264022f1e02feebedfe292aff19e7c98bef38708d,aa6ac6959f999191,256,256,RGB,JPEG,14429,3
Potato___Late_blight/d879aaf6-d557-4607-b7a0-ecbb3761f152___RS_LB 4723.JPG,Potato___Late_blight,True,1832,fb95f4ee0181faabf7834424f03e3965d4e401a6da748a76ec09fcf455b88b1e,f63b91c5c273c944,256,256,RGB,JPEG,14459,1
Potato___Late_blight/d8e3b97f-d362-4e05-8600-a103580aace4___RS_LB 4773.JPG,Potato___Late_blight,True,1833,5e4ae05d27b3fb618d27df108e0e625da303698ba0c09642aba35ab3ca2d3a65,fde1808e9e38b037,256,256,RGB,JPEG,14500,4
Potato___Late_blight/d8ef0e69-3dfc-4d13-8d49-a44fa9cfa62e___RS_LB 4140.JPG,Potato___Late_blight,True,1834,329d171681cce6ae3f718af6854caac489389bf6c217daaac33da3382c6f9421,af49d327cc3cd130,256,256,RGB,JPEG,13230,0
Potato___Late_blight/d94eae91-7d2e-4394-b892-8c8c7fa9cf11___RS_LB 4864.JPG,Potato___Late_blight,True,1835,58544dda0d1af609faa5011ea18cd7c01e15cfc377cf13a93a7628cb6d4a6856,febf81d08ac98964,256,256,RGB,JPEG,16871,1
Potato___Late_blight/d9817cc3-ef03-41e5-8892-1fddd27b7bcc___RS_LB 4878.JPG,Potato___Late_blight,True,1836,32dc78eea093036a2fc2d78876dd413071bc05d3e07f896e1f46effa3aa5e78e,aec1b18f9278ca36,256,256,RGB,JPEG,16915,2
Potato___Late_blight/d98195f0-bdf8-4e0d-9fd5-af86cfed2a6c___RS_LB 4790.JPG,Potato___Late_blight,True,1837,0d2b4883d315b1ffaaa62df93bb46e756ff946b6d089f687c17c99b6804e8617,8a00f5ffd068dbb0,256,256,RGB,JPEG,19124,3
Potato___Late_blight/d992e6d3-25c9-4bbb-a806-8bc1455e5c40___RS_LB 4968.JPG,Potato___Late_blight,True,1838,30cec7022168bc8d9f159b3ff68cda20209befe1a57bebf27a278b8db9b82b73,ff60e017c33e8670,256,256,RGB,JPEG,18112,4
Potato___Late_blight/d994fd7e-a338-42c5-ac37-ede01c18999e___RS_LB 5134.JPG,Potato___Late_blight,True,1839,8de3462b167f2f71ec5dae090ca3b339997fc05fe57c5cfb4f9a9adae8c3923b,eb41a50f9e2ce23c,256,256,RGB,JPEG,16688,1
Potato___Late_blight/d99f0d05-6ee3-440c-9dc6-48f7ba2bfc24___RS_LB 2654.JPG,Potato___Late_blight,True,1840,6e173fd8b0725414e4fb52e89954b92b9deb1ab2f08d103ca97bd1a999029808,a369c5b59694cb92,256,256,RGB,JPEG,20182,0
Potato___Late_blight/da16cb94-4f1d-4390-b446-19eac2110115___RS_LB 2912.JPG,Potato___Late_blight,True,1841,bfd8e244bde49287eaad369325f1354a20b5c90acee38806471e8b34d7b4f59a,ba91c54e8f68dc62,256,256,RGB,JPEG,16701,2
Potato___Late_blight/dac19eb9-e4e3-4ca1-8183-268b839901c4___RS_LB 5208.JPG,Potato___Late_blight,True,1842,26e05705bcbe78683f7eaffd80ed5a4fc7806c421cfcc1e5206ee4752b16c317,ffb7d0788cc1c046,256,256,RGB,JPEG,14870,3
Potato___Late_blight/dac53cd2-477e-4f7b-a59d-bb9018eec686___RS_LB 2879.JPG,Potato___Late_blight,True,1843,7d72de5df4f9b723f09e125133a99b644dc154aba06a7f40e26e243dfddb332f,fe34a0d0874acecd,256,256,RGB,JPEG,16370,4
Potato___Late_blight/dae7db93-d197-4616-a16b-5dcc59058bc2___RS_LB 3178.JPG,Potato___Late_blight,True,1844,ad340b7aa541f96d1a8db9b4309cb9d1d32df6ead6f85efcc2ee67a74146a801,ab4ad225c91fcc9a,256,256,RGB,JPEG,19279,0
Potato___Late_blight/db973ce3-7198-4ae8-910a-bb1a3046e353___RS_LB 5152.JPG,Potato___Late_blight,True,1845,a29a4f70ff1e5534e07a3d77b3db5f75f86314e27d12c3dc5df83829020d57d1,aee4a4c69a8ed89a,256,256,RGB,JPEG,14747,1
Potato___Late_blight/dbad8fb5-90a0-4bcc-902e-7b7b632d0233___RS_LB 4036.JPG,Potato___Late_blight,True,1846,61658be58269761224b608dc3b46e6147ec92b20c59aad833b62b840c658b4e6,bb44b106c33acf39,256,256,RGB,JPEG,12358,2
Potato___Late_blight/dbbd22b5-a565-470a-9e72-2c7d7c26dbe5___RS_LB 4932.JPG,Potato___Late_blight,True,1847,9f534cfab2705376b20a95b25c319dc28160cc5ad6e54ab579b82b11df3006c0,ba1fc350cc66b466,256,256,RGB,JPEG,18663,4
Potato___Late_blight/dc0ad08c-a096-4ad2-9a69-597c10e12f71___RS_LB 4869.JPG,Potato___Late_blight,True,1848,108424e9655327f1897c22aedc79d53b43829dc3546c1f8e635c2f7f3b19d313,f967c60cd43c8674,256,256,RGB,JPEG,16431,3
Potato___Late_blight/dc289122-aa0d-454b-b617-16824440fce4___RS_LB 2959.JPG,Potato___Late_blight,True,1849,6524cdf5969a57f4944576d9f4a3f98c926dc2ab0107e888668dcb8ed6ac263a,f720a25787ce9c89,256,256,RGB,JPEG,17170,0
Potato___Late_blight/dce12e0f-6f9d-4c29-ad7a-5e8216b690e0___RS_LB 4721.JPG,Potato___Late_blight,True,1850,d2ddbac6a880ee00753988029dd317274830d839ff5375a0bb48b549c3b757c6,a090dbcf946cdf60,256,256,RGB,JPEG,14174,1
Potato___Late_blight/dcf61d08-eda8-41c1-9293-43895d68b426___RS_LB 4372.JPG,Potato___Late_blight,True,1851,53d5e395b915e139d9743ca7661d6913606fae0fadc26dcc698bd0b58e50f9aa,e89f874a99c89665,256,256,RGB,JPEG,14329,4
Potato___Late_blight/dcfa79c3-b0d0-4dd0-9796-5d529948b88e___RS_LB 5437.JPG,Potato___Late_blight,True,1852,82184ac8f7fa338bcb0d40d5e8cfe5a3acb69d56fae71b62c763162d9cf0dd21,eb839475825a9acb,256,256,RGB,JPEG,15378,2
Potato___Late_blight/dd08ad51-110b-4de0-bfbb-862e53a6165c___RS_LB 4542.JPG,Potato___Late_blight,True,1853,af0202ba667b5145e5f3768cf3af1c6cb060547eab32bcc2068a0e36062f8fff,b3eccc07d61ec09a,256,256,RGB,JPEG,19289,3
Potato___Late_blight/dd36e5d1-434f-41ce-8f7b-6528e9adc77d___RS_LB 4060.JPG,Potato___Late_blight,True,1854,4ae8b9e70b97212a98f5866905c84b3d2f48349b0eb8ec14b38818f0910c6d87,fa1dc11a87699e61,256,256,RGB,JPEG,12739,0
Potato___Late_blight/dd55ba8d-a425-4b06-9996-bbf315d71e6e___RS_LB 2737.JPG,Potato___Late_blight,True,1855,ce721a98cf4cb3aef1ab1ab1c54d82f3dafdecb6038d3ba386d79cf0d3a13b62,ea4b951af027e634,256,256,RGB,JPEG,19066,1
Potato___Late_blight/dd730e05-5196-46f4-9e7b-0c01a9fdaa1b___RS_LB 3321.JPG,Potato___Late_blight,True,1856,ffdd430f5804749524132f0c80becfbf09159f6e16f17552ec364a9ac51b87d5,eae9e48797989838,256,256,RGB,JPEG,18224,2
Potato___Late_blight/dd9b9122-fd29-4986-9dc3-330d4a48ccc3___RS_LB 5290.JPG,Potato___Late_blight,True,1857,ca57b6ae38a304ee970137dc785b379ecb3ddeb115a2cee69b07ea9bc2d67348,ff92e06c91a0cf83,256,256,RGB,JPEG,14811,3
Potato___Late_blight/de0ae213-3479-4f07-b7f8-d59607a2caa8___RS_LB 2528.JPG,Potato___Late_blight,True,1858,55a6ab78004a0debd565d449937cf795c4f28c43aa4ddeea3b2f77f3740b4469,aaeac0858d9eb4bc,256,256,RGB,JPEG,17205,0
Potato___Late_blight/de282779-9d54-4b8f-8292-e06c3e020e16___RS_LB 3971.JPG,Potato___Late_blight,True,1859,16373d23476d820ef970889ca20060de1ab19c922a39077d5e3785c628e6d119,ea7ac9478d38c5a1,256,256,RGB,JPEG,15551,4
Potato___Late_blight/de54e40d-4c5f-48d9-9b6d-bc96bde09898___RS_LB 4086.JPG,Potato___Late_blight,True,1860,eafdbad0497d8c60122e1ad6280cd1a742a3cf8cdf8ec662214cf51a2572d6bf,faca90879d9595b0,256,256,RGB,JPEG,14050,4
Potato___Late_blight/de63bbba-d8d0-4e74-95d7-6d5adfcd0955___RS_LB 3222.JPG,Potato___Late_blight,True,1861,6638c1cbe00fd81a60073eec070889b8dc22c116c44895e8179841c024815577,ff35d05885c299cc,256,256,RGB,JPEG,19898,1
Potato___Late_blight/def9c9e1-fd12-44d9-92ae-18c5ff0f52da___RS_LB 2605.JPG,Potato___Late_blight,True,1862,8b07b64f1d1fef33766d7244bf6c7bbe1eb6726100384e225143ee728b69fdfa,ef3f969248299cc4,256,256,RGB,JPEG,15579,2
Potato___Late_blight/df0f75cf-febd-4fde-84a0-7c4da9f97fd2___RS_LB 2534.JPG,Potato___Late_blight,True,1863,44687cbd82303f335863ea4ac75a6690d086ad66e960dd672691f08a7da21c85,e9f730e28693924d,256,256,RGB,JPEG,19146,3
Potato___Late_blight/df40ffa7-8efd-4720-8786-a30b9011dcfc___RS_LB 4150.JPG,Potato___Late_blight,True,1864,4d3311942b3cc92b561540e853528bebaca22c005611d759dd08f98177b5b2c1,fc41e14fc63cca32,256,256,RGB,JPEG,13875,0
Potato___Late_blight/df5eb1ff-9261-45ab-ae3f-bf942cdf1a72___RS_LB 2947.JPG,Potato___Late_blight,True,1865,c0bf529967065553525068af3a67235c027c5de9a7a1cc0ca83e609fbc251669,ead391956e983cc1,256,256,RGB,JPEG,15680,3
Potato___Late_blight/df60df5b-a619-4b38-926d-6372c0f6329a___RS_LB 5308.JPG,Potato___Late_blight,True,1866,1c9f68b9244d0e7801fb891e512b0027daeac09b0ed91ab6dc6d77082b742c06,a86ad921d326cd76,256,256,RGB,JPEG,18179,4
Potato___Late_blight/df6898c4-f3a1-4ff2-8f44-3bc45a8d4ec5___RS_LB 3316.JPG,Potato___Late_blight,True,1867,9faa0d92f7dd9182cf0c62ee13001258b6b63cc7ddbe207d5ba211ef08069dbb,fa91e11a87c89e2d,256,256,RGB,JPEG,17511,1
Potato___Late_blight/df919a28-9f11-42f6-823c-15f70bf1325e___RS_LB 4936.JPG,Potato___Late_blight,True,1868,86ca9013cdbeb7f16d0d18dbaff876497b0e6bb0b9b7d597b5028694668fc321,aacb958d98b59326,256,256,RGB,JPEG,16934,2
Potato___Late_blight/dfa65276-0450-4a57-ba94-25384d378f22___RS_LB 4065.JPG,Potato___Late_blight,True,1869,e33a3c3ef029da420647a59b73262b521445d748e48edd940ea4e46394ec6dc3,aa3595d2db498566,256,256,RGB,JPEG,12876,0
Potato___Late_blight/e01f9ba8-74b9-48d8-b96c-ac48463a4d29___RS_LB 2857.JPG,Potato___Late_blight,True,1870,798a79e323cd0e672c46f0a27de006cb1033e575bc2a4303851fbe6e1122d23f,ef70e50b962cc43c,256,256,RGB,JPEG,15498,1
Potato___Late_blight/e0460bd7-100c-411f-ae0b-f69bfe360313___RS_LB 5310.JPG,Potato___Late_blight,True,1871,e030e9842d4e6f0f98aa6daa9484673799504368142c7366d2339e559135d8d4,ff64e024930ccebc,256,256,RGB,JPEG,16948,2
Potato___Late_blight/e08c2b56-3a54-4fcc-b814-85c55020278b___RS_LB 3991.JPG,Potato___Late_blight,True,1872,0e801733d6c4e8debf6755715c05fb6632beea0ec19088f445ba23033896ec91,a9c2b59b924f88dc,256,256,RGB,JPEG,16257,4
Potato___Late_blight/e0a085c0-20e4-4e36-87db-49f0b58fa349___RS_LB 4324.JPG,Potato___Late_blight,True,1873,0a19cd0801487309bb12ccc67c6bfc8ccfcf4bdc8c673ea153acd4dffd327361,fbf6c29831993388,256,256,RGB,JPEG,22999,0
Potato___Late_blight/e0a559bf-6345-4c5a-8b42-5545b52a2f1b___RS_LB 5456.JPG,Potato___Late_blight,True,1874,e0febd130bbaee7adb62d76ba0563b89146ea6c51961530412ef10153cb8d00b,a7b1f063838dcf88,256,256,RGB,JPEG,17070,3
Potato___Late_blight/e0c879c8-ebf3-43d0-9693-7a747fb5ba75___RS_LB 3956.JPG,Potato___Late_blight,True,1875,f604612890ac9d904f9aaa022cefdc74350d5b6de286d5cfc660749363ae7711,fabc91d0cac38d45,256,256,RGB,JPEG,17500,1
Potato___Late_blight/e0d0ea5a-242d-4d1c-9df1-0cc592d75e48___RS_LB 3011.JPG,Potato___Late_blight,True,1876,17f39a0370b6a182747d4a05e837c70bb5e001e60ddd93a0b395f9f992b2e145,eb95a45a4e83866d,256,256,RGB,JPEG,18716,3
Potato___Late_blight/e0e15d89-8c3b-43f5-8617-136b720e39cd___RS_LB 2668.JPG,Potato___Late_blight,True,1877,0e78ea3059c9a2d77ac5f5de6a2a1f6a2faeaf3f66ced6f2495ce48d356cafd2,ea3f85d29969c0e4,256,256,RGB,JPEG,18035,2
Potato___Late_blight/e10ce839-9da1-4f23-9b5e-c5483f6eabbd___RS_LB 5328.JPG,Potato___Late_blight,True,1878,95ea8d31ff91e03acc9fec3f85b489d478834b89edca377660cd08a17d1785e8,fdc0c28e9c399ab1,256,256,RGB,JPEG,13582,4
Potato___Late_blight/e1197d2d-980a-45b1-9ab1-5b7cc36660bc___RS_LB 3885.JPG,Potato___Late_blight,True,1879,1ba4daddde55df66a3d9a57f3a7b0ee334dfc9933a6d36089e22a7c8ba8c7ebe,fb6ae1ad850c94d8,256,256,RGB,JPEG,14207,0
Potato___Late_blight/e12ede80-8428-4424-b95d-5d3267d112a8___RS_LB 3079.JPG,Potato___Late_blight,True,1880,49ed19f5f5ea4a6fefaf3adf69d9f64810a647ed71a19f5645b3ce21831cdcbd,eaca908f8f3cd8b0,256,256,RGB,JPEG,19404,2
Potato___Late_blight/e19d0007-3013-419d-a46a-0b1919f05cc4___RS_LB 4057.JPG,Potato___Late_blight,True,1881,c5e407127ef22260e21eeba85d3b6f2c9fb60835148d2f39cdd4d392b4ed0e23,afe4f492c20f1939,256,256,RGB,JPEG,12562,1
Potato___Late_blight/e231f522-dd72-4fbd-94b4-5b4d7b935269___RS_LB 4131.JPG,Potato___Late_blight,True,1882,b48040a9f2e718ff95d1718459e297673ac314d7b21130d57749068ef912d832,aa15915acd65b66a,256,256,RGB,JPEG,12265,1
Potato___Late_blight/e2326741-ee59-4e3c-86bf-9e81ccf50b6b___RS_LB 4147.JPG,Potato___Late_blight,True,1883,b7dae6e46acf8c0944e9d9fb30da28f7f363536c3de912b849189609a504583d,aaf4b5c0964bda89,256,256,RGB,JPEG,13646,3
Potato___Late_blight/e25a378e-0aa3-4ac6-b0b1-281a500b9502___RS_LB 4835.JPG,Potato___Late_blight,True,1884,3decefc73d6a3da51dee90313918f45a5d58fe29961d5a57a22e4503f96ea8c5,ef42d00fda1e99b0,256,256,RGB,JPEG,18529,4
Potato___Late_blight/e25e57fb-41d5-4f46-92f7-ce841bd97374___RS_LB 5448.JPG,Potato___Late_blight,True,1885,4658d70137ff21ff7f5aeb82b41a3a3ecaaa5b305eb7549a349b1af46cc1118a,eb87941d924ecf60,256,256,RGB,JPEG,14741,2
Potato___Late_blight/e26ad557-11c8-44fd-aad1-dea51c613742___RS_LB 5115.JPG,Potato___Late_blight,True,1886,9824b315eda633f044d36b9f0fe111c90097826c0bbdcb15ea127693bf4d4f57,ecad96d38acb8542,256,256,RGB,JPEG,15174,3
Potato___Late_blight/e28b4ead-09f5-4e34-a162-0e0268f53763___RS_LB 2583.JPG,Potato___Late_blight,True,1887,a08c97e011b02512db28df600f92f8bccfba1088f22d0771c76f631ac847d4a5,ba97d4dac7608721,256,256,RGB,JPEG,18283,4
Potato___Late_blight/e2ce6696-9f6e-445c-a6c6-c765d659447a___RS_LB 4960.JPG,Potato___Late_blight,True,1888,61833a96200dd86aa29c9e3ead4ba8a0548bdb3cac630ee790ddaf8fdc708c18,ba1df45ac0618767,256,256,RGB,JPEG,18203,0
Potato___Late_blight/e2d4d58b-8754-4c63-b888-8355ddbcb989___RS_LB 4863.JPG,Potato___Late_blight,True,1889,22bdbc545fbad30939fcc2c8276b299df3e4fe01b021706999ef0491384d552b,fe1f80d0cb69cc64,256,256,RGB,JPEG,14576,0
Potato___Late_blight/e36ccebd-29c6-466d-b46f-41fa38f6e9c0___RS_LB 5047.JPG,Potato___Late_blight,True,1890,80e0d77f1ab45102e2c57d4b4fe1594839a067ae5262ae839a724ab23ca9736a,af4ad0057b1fc83a,256,256,RGB,JPEG,17555,1
Potato___Late_blight/e3d4df7f-f184-453e-8a99-3cb0de5a2488___RS_LB 3959.JPG,Potato___Late_blight,True,1891,bfa6abbef92970850ee98956a9927338b66a3849944feb2c24b546a144f7d920,ff51c10fd87019d2,256,256,RGB,JPEG,15474,2
Potato___Late_blight/e40a1e10-fca8-4831-b124-48bc07f92eb1___RS_LB 2897.JPG,Potato___Late_blight,True,1892,c94be20021964133eda99fe9e55c0795685610e48a4e1d9380afbbf4141b370b,aa94e64ee17c8e61,256,256,RGB,JPEG,15472,3
Potato___Late_blight/e439b96c-2ff6-4d53-b8f0-1ed720536b0c___RS_LB 4449.JPG,Potato___Late_blight,True,1893,f33dd24543d684f74f92b3b694b6744d959163943fab0c59243ee43f6d07db86,feb6e092e5698309,256,256,RGB,JPEG,16241,4
Potato___Late_blight/e465af98-028c-4222-b300-d9688b613d89___RS_LB 5137.JPG,Potato___Late_blight,True,1894,3bcd4c987a2206ec93ac98062a8591837bbbc284a20327f007441749011c44a9,ebc8918fb22e9893,256,256,RGB,JPEG,15897,0
Potato___Late_blight/e4735c8f-e6da-46a1-b0fe-b1d2355a1bd4___RS_LB 2796.JPG,Potato___Late_blight,True,1895,11cdcdd928cf62ab4bec4915b769554d73c536c6fa16aa39bdcbbccfd7b45388,fa418547d43ada93,256,256,RGB,JPEG,19429,1
Potato___Late_blight/e47b3a9a-24ea-460a-8a8f-4fc9814a072e___RS_LB 3314.JPG,Potato___Late_blight,True,1896,dc6521dc8121e86ebde87077996b0192e3da99c2c59d17e885127959684fd294,fb36f118c6618f21,256,256,RGB,JPEG,18787,3
Potato___Late_blight/e48ffe4c-d920-4559-83ab-62d9d881d787___RS_LB 4129.JPG,Potato___Late_blight,True,1897,4dd278732ecf9eb23530cb9c1a4659a2525f35e95745551ee2cd11257b1f4e11,aff19283c34fc90c,256,256,RGB,JPEG,12226,2
Potato___Late_blight/e4a264b9-fbae-4f38-86ce-d0a7d70e92e1___RS_LB 5211.JPG,Potato___Late_blight,True,1898,cd31acf4a1e5da067410709a8ca3e2283436f1e4a4805110baa51196220f1ad4,a848f7059bfec832,256,256,RGB,JPEG,14387,4
Potato___Late_blight/e4d454e4-c1e4-4597-8e76-77a93465b41d___RS_LB 2868.JPG,Potato___Late_blight,True,1899,2db4f74a493224ddf3159cbd756afd17013b25f43738409ead12dcf188e976b1,98fc34d2c88f2d9c,256,256,RGB,JPEG,15400,0
Potato___Late_blight/e575421c-a9d4-4c0e-8027-b12fca1e3ac9___RS_LB 2806.JPG,Potato___Late_blight,True,1900,21cf84afd289fe4bccf35a8f5b66e575648e97caf0c931d647b21978680e80a6,efe03163ca36c91a,256,256,RGB,JPEG,18266,1
Potato___Late_blight/e6d7f5aa-d176-4e43-9e0c-afc2901442f6___RS_LB 3066.JPG,Potato___Late_blight,True,1901,3fa8d2afb70523889b944d141e1ecef0bcc85aa3ab6778551d2ebd348a4fa589,a37ccc81df968c1c,256,256,RGB,JPEG,17305,3
Potato___Late_blight/e71a27b3-20d5-40e8-ad01-4c1942d46654___RS_LB 4085.JPG,Potato___Late_blight,True,1902,7e2972e7f80ec0e842a12acfb3aa225b78bdaad8d06a30bbadd0a59fa471ae8c,fec0908f99bd9035,256,256,RGB,JPEG,14053,2
Potato___Late_blight/e749122f-0dcc-4613-87a9-5347a51a7b58___RS_LB 4409.JPG,Potato___Late_blight,True,1903,a99d917162e3e38c7a2904323e09715a9bbc5e0cb568ed51d86a70f11dea2063,efc4901b939ae21d,256,256,RGB,JPEG,14594,4
Potato___Late_blight/e766a563-c87a-4d14-ae00-898ce62e15d4___RS_LB 5123.JPG,Potato___Late_blight,True,1904,6626e863bd087ce87a4bb6790ad112d5f19ddbf4a62eacde29d129793782a231,aac3978c94a599b3,256,256,RGB,JPEG,14353,0
Potato___Late_blight/e7e39ba3-b9af-4d5f-afb1-aea45e13446a___RS_LB 2876.JPG,Potato___Late_blight,True,1905,c475b8474f78bc0db2722412e094e6fb4820000d0fbfde467bcd79b55e17e92a,aa37f5c2c10fc5c4,256,256,RGB,JPEG,17270,1
Potato___Late_blight/e8040f51-18ed-43ec-9fa3-b5eb972f4fec___RS_LB 2527.JPG,Potato___Late_blight,True,1906,9a40d0bf1375700289f25f0fe2557edd183c116e70bf74d5642a3469b8f1265d,ff946096c59a8dc8,256,256,RGB,JPEG,17744,2
Potato___Late_blight/e9429874-1098-43af-bc38-0acc0b93f4f9___RS_LB 2682.JPG,Potato___Late_blight,True,1907,57f76433a8c3de55d4a0fb789552a43b23fc0a1d75da58115e4489cf99575e70,fa4285ad98b595b2,256,256,RGB,JPEG,18512,3
Potato___Late_blight/e956d757-4016-4d20-96a6-6844787ddc46___RS_LB 4815.JPG,Potato___Late_blight,True,1908,d2bededd4bbe6c83d64f1a88ff08588e1becaaa7ca07969690bb0201ccd829e8,be1fc0d0cb61dcc2,256,256,RGB,JPEG,20437,4
Potato___Late_blight/e95f2954-1b68-490d-9684-90b3080676b1___RS_LB 3997.JPG,Potato___Late_blight,True,1909,208c1dabe0abd3cacf256ca67d3143554ae585e9ed77f0c3e5ecbae5890f1fe3,bbe090cbdb0c996c,256,256,RGB,JPEG,11049,4
Potato___Late_blight/e9642678-b019-4ac2-a960-66fcccb2ccaa___RS_LB 2948.JPG,Potato___Late_blight,True,1910,26090a51b54d66696231064c3062251536997c2ff2a14ec28d36ca4a92b60fdf,a86fd08c8f80fd3c,256,256,RGB,JPEG,15959,0
Potato___Late_blight/e986907b-6948-4c72-93d3-29cb795cc9a1___RS_LB 3837.JPG,Potato___Late_blight,True,1911,8619e68bbd5e886eeee5e336a03927defd129059b5b4d374022f9f350ccf4705,ff60a12fd63cc230,256,256,RGB,JPEG,10682,2
Potato___Late_blight/e9cc84b7-fc38-4e65-a129-c7a63df76780___RS_LB 2705.JPG,Potato___Late_blight,True,1912,ecccdfc16c048329b3a572238d3b627bf9e0488f928c2c9637f5a4e355310c31,ba1d945a8d49cc67,256,256,RGB,JPEG,17714,3
Potato___Late_blight/ea06da1e-81c9-4e2e-8266-1f3d56914ff3___RS_LB 2701.JPG,Potato___Late_blight,True,1913,8fe6e30e31af47617ee9a4907482bafaa73325f5be5e042af85906e14699b8ef,ea94e54f966c9a28,256,256,RGB,JPEG,16016,1
Potato___Late_blight/ea2bb076-a483-4570-88ac-8ab236d4bb92___RS_LB 2503.JPG,Potato___Late_blight,True,1914,6ea3edf233886047c94926b64c45f85579df480c6c518928c80886a9988e93ba,ffe6e0cacb091324,256,256,RGB,JPEG,14129,0
Potato___Late_blight/ea350085-28c1-4fc0-9fb9-386536cb971e___RS_LB 4890.JPG,Potato___Late_blight,True,1915,8fdbe906def8d6a656fca2745fad63296c3a4cc4870f436d2f1cd6950be565e9,aa93d0dacf6c3c24,256,256,RGB,JPEG,18025,1
Potato___Late_blight/ea356b9c-9090-4f0d-9083-d1f63c77372d___RS_LB 2800.JPG,Potato___Late_blight,True,1916,b773620651f6d0ae4763f59a34be15b4b5086855cb122d6c2103d60dd6e44e99,bae2948fca97813a,256,256,RGB,JPEG,19798,2
Potato___Late_blight/ea542556-e7f6-416c-8451-149916f4574e___RS_LB 3086.JPG,Potato___Late_blight,True,1917,4227c4884f7c3ffc69578d2f61c58deb769600df954548ad3e583446acad35ba,fbca94b54c78c419,256,256,RGB,JPEG,14679,3
Potato___Late_blight/ea5fc080-37a7-4954-ba8c-a5d67b6a0962___RS_LB 2888.JPG,Potato___Late_blight,True,1918,f87cdb00d0e7ae2cd3106926e978468dc2c3b651f926a02f68b45f56b46c0cf7,ea85e1c18f1af4b8,256,256,RGB,JPEG,15328,4
Potato___Late_blight/ea620852-7590-4d82-8349-1470cb1fe3a8___RS_LB 2719.JPG,Potato___Late_blight,True,1919,81450331605c75c250e95cbd4d41283a1b6e2399070ef91b6b71c4ef33c02031,bf70f083c76ec80c,256,256,RGB,JPEG,17783,2
Potato___Late_blight/eb2bd15b-a92b-4302-98a1-bbc13a0f95bb___RS_LB 2671.JPG,Potato___Late_blight,True,1920,fbb9b9ed9a17748eaf877f63d167d63390b7e284e72f2afa33b18f84a12e0131,eaa5a497a55a9698,256,256,RGB,JPEG,18041,0
Potato___Late_blight/eb34280e-0cfb-4166-a9b8-a15892c9ff5c___RS_LB 4450.JPG,Potato___Late_blight,True,1921,87263ff1199b19aebfd86effdaff412e70465c01daeefad9ad713c58aac93270,aa39b4c6c1788fc3,256,256,RGB,JPEG,14001,3
Potato___Late_blight/eb5ff6de-b988-42d7-87bf-374a4b938af9___RS_LB 4234.JPG,Potato___Late_blight,True,1922,4b1ca1e4bf98e4474c676774fddad22c6ddc55c8bbf6e8f8f928bc105af5d9f7,b890c7dbce89cc8c,256,256,RGB,JPEG,19492,1
Potato___Late_blight/ebd47dca-590b-43c4-812d-32f95b776690___RS_LB 3834.JPG,Potato___Late_blight,True,1923,56b2abbcaa57b3b03a423436d9d3f09c9f85a6334aad11029b9d9a0b1ceb4f65,e983978eda4869cc,256,256,RGB,JPEG,9451,4
Potato___Late_blight/ec53a246-df50-44c1-a87c-c8296f25f20c___RS_LB 4717.JPG,Potato___Late_blight,True,1924,6a467327f107143a0678cf71988764ad717a1861c566db6daa4c6baabb6b9830,fdd4810fda30913b,256,256,RGB,JPEG,14093,0
Potato___Late_blight/ec5974a3-4c73-4129-a372-8ddec73eb246___RS_LB 3034.JPG,Potato___Late_blight,True,1925,9f65611fd7d0994a865657eaffbf0cc7e1f0d8f5c150dd6aa9dbfe98132f3c6a,bb3db056c2c8cce1,256,256,RGB,JPEG,16601,1
Potato___Late_blight/ec88be1e-7e05-4fa4-b456-529d7f1bf81c___RS_LB 3922.JPG,Potato___Late_blight,True,1926,43319c999457f3b8c5fd32952f37e4183f9d499a296f32bc272455805e841efd,eac1859b327d62cc,256,256,RGB,JPEG,17336,4
Potato___Late_blight/ec958877-f479-4c8c-a947-3686039f8921___RS_LB 2587.JPG,Potato___Late_blight,True,1927,7759e7c863e71774e9dbc0a1ceb6d256ca88c01a280cf231250c62d7222be003,fbc7899b943c9224,256,256,RGB,JPEG,18352,2
Potato___Late_blight/ecfc161f-11f6-449f-80c1-1b0254f5179a___RS_LB 4279.JPG,Potato___Late_blight,True,1928,2fc69d532fb5cab20e50ef38388743d174b5e3e208548695fa54b53179ec598a,faf2e5caca8f080c,256,256,RGB,JPEG,15853,3
Potato___Late_blight/ed2d2803-3b9b-4c3c-ab8a-9aea2bf76ffd___RS_LB 5190.JPG,Potato___Late_blight,True,1929,d948939a6b5b5403467807a33c8dad73948366f17913b13714bea1dfb201043d,bc6ac217899f968c,256,256,RGB,JPEG,18971,1
Potato___Late_blight/ede8e8be-6d71-466e-918e-44afa1403e30___RS_LB 5455.JPG,Potato___Late_blight,True,1930,2d37294fd4cedaddbe6a9e290b31974c84aeb938bb5d91b0b12d3c5e16228ece,cf879078cbe1b0ca,256,256,RGB,JPEG,15542,2
